Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
4001;0209;1;2020-02-15;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;4.873;4.873;0.0;1.0;0.0;ЖДСК Эталон-Н;105/12-19 от 27.12.2019, Спецификация №1 от 27.12.2019;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;1;0;0.0;0.0;0.0;0.0;0.0
4002;0209;1;2020-02-15;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;62.997;62.0;0.0;1.0;0.0;ЖДСК Эталон-Н;105/12-19 от 27.12.2019, Спецификация №1 от 27.12.2019;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;1;0;0.0;0.0;0.0;0.0;0.0
4003;0209;1;2020-02-15;00000011871;Труба 219х8 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;58.282;0.0;0.0;1.0;0.0;ЖДСК Эталон-Н;105/12-19 от 27.12.2019, Спецификация №1 от 27.12.2019;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;1;0;0.0;0.0;0.0;0.0;0.0
4004;0209;1;2020-02-15;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;30.285;30.285;0.0;1.0;0.0;ЖДСК Эталон-Н;105/12-19 от 27.12.2019, Спецификация №1 от 27.12.2019;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;1;0;0.0;0.0;0.0;0.0;0.0
4005;0209;1;2020-02-15;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;17.844;17.844;0.0;1.0;0.0;ЖДСК Эталон-Н;105/12-19 от 27.12.2019, Спецификация №1 от 27.12.2019;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;1;0;0.0;0.0;0.0;0.0;0.0
967;921999;1;2020-02-17;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.088;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
968;921999;1;2020-02-17;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;87.316;87.316;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
969;921999;1;2020-02-17;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;779.656;1000.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
970;921999;1;2020-02-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;24.62;25.287;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
971;921999;1;2020-02-17;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1248.584;1248.81;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
972;921999;1;2020-02-17;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1748.372;1748.372;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
973;921999;1;2020-02-17;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2056.152;2056.152;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
974;921999;1;2020-02-17;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;443.08;443.08;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
975;921999;1;2020-02-17;00000011291;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2200.8;2200.8;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
976;921999;1;2020-02-17;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3265.136;3265.136;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
977;921999;1;2020-02-17;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2443.076;2443.076;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
978;921999;1;2020-02-17;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3679.236;3679.236;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
979;921999;1;2020-02-17;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1109.112;1109.112;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
980;921999;1;2020-02-17;00000015165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2267.4;2267.4;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
981;921999;1;2020-02-17;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1922.0;1850.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-11 00:00:00;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;1;0;0.0;0.0;0.0;0.0;0.0
947;921997;1;2020-02-17;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.066;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
948;921997;1;2020-02-17;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;189.459;189.459;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
949;921997;1;2020-02-17;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;60.819;60.819;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
950;921997;1;2020-02-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;120.615;145.205;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
951;921997;1;2020-02-17;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1129.572;1129.572;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
952;921997;1;2020-02-17;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1199.742;1199.742;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
953;921997;1;2020-02-17;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;956.031;956.031;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
954;921997;1;2020-02-17;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1205.007;1205.007;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
955;921997;1;2020-02-17;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1155.36;1155.36;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
956;921997;1;2020-02-17;00000015431;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;459.642;459.642;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-14 00:00:00;Промежуточная опора 1П35-2т Проект: 3.407.2-170;921997-1;1;0;0.0;0.0;0.0;0.0;0.0
957;921998;1;2020-02-17;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.066;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
958;921998;1;2020-02-17;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;189.459;189.459;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
959;921998;1;2020-02-17;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;60.819;46.053;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
960;921998;1;2020-02-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;120.615;142.605;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
961;921998;1;2020-02-17;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1129.572;1129.572;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
962;921998;1;2020-02-17;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;961.368;961.368;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
963;921998;1;2020-02-17;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;956.031;956.031;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
964;921998;1;2020-02-17;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;859.923;859.923;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
965;921998;1;2020-02-17;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;818.016;794.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
966;921998;1;2020-02-17;00000015431;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;448.809;448.809;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;2020-02-17 00:00:00;0.0;2020-02-15 00:00:00;Промежуточная опора 1П35-2т-3,5 Проект: 3.407.2-170;921998-1;1;0;0.0;0.0;0.0;0.0;0.0
742;921993;1;2020-02-18;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.176;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
743;921993;1;2020-02-18;00000013207;Лист 12 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1204.488;1225.731;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
744;921993;1;2020-02-18;00000013210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;46.256;56.164;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
745;921993;1;2020-02-18;00000013777;Лист 10 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1865.544;1999.066;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
746;921993;1;2020-02-18;00000013778;Лист 16 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;177.768;192.112;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
747;921993;1;2020-02-18;00000016877;Лист 30 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1871.168;900.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
748;921993;1;2020-02-18;00000013214;Уголок 125х125х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;6926.08;6926.08;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
749;921993;1;2020-02-18;00000013216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;554.152;554.152;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
750;921993;1;2020-02-18;00000013217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1666.888;1666.888;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
751;921993;1;2020-02-18;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;6668.752;6668.752;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
752;921993;1;2020-02-18;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5254.192;5254.192;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
753;921993;1;2020-02-18;00000013220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;9885.224;8970.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
754;921993;1;2020-02-18;00000013903;Уголок 160х160х10 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;6889.672;6889.672;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
755;921993;1;2020-02-18;00000014107;Уголок 180х180х11 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5787.144;5110.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
756;921993;1;2020-02-18;00000014788;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;10976.624;10976.624;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
757;921993;1;2020-02-18;00000014287;Уголок 110х110х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;4903.216;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-18 00:00:00;0.0;2020-02-13 00:00:00;Анкерно-угловая опора 1У110-4+5 Проект: 3.407.2-170;921993-1;1;0;0.0;0.0;0.0;0.0;0.0
1200;921880;1;2020-02-18;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;21.16;21.16;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  7 (1439) от 02.12.2019;2020-02-18 00:00:00;0.0;2020-02-14 00:00:00;Лестница   ЛГВ 45-12.9С Проект: 1.450.3-7.94;921880-1;1;0;0.0;0.0;0.0;0.0;0.0
1201;921880;1;2020-02-18;00000010893;Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;70.815;70.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  7 (1439) от 02.12.2019;2020-02-18 00:00:00;0.0;2020-02-14 00:00:00;Лестница   ЛГВ 45-12.9С Проект: 1.450.3-7.94;921880-1;1;0;0.0;0.0;0.0;0.0;0.0
