Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
562;922023;1;2020-03-13;00000008114;Болт М10-6gх35.8.8.Гл ГОСТ 7798-70;0.31836735;0.312;0.006367349999999994;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.006367349999999994;0.0;0.0;0.0
563;922023;1;2020-03-13;00000000561;Болт М12-6gх30.8.8.Гл ГОСТ 7798-70;0.83673469;0.82;0.016734690000000052;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.016734690000000052;0.0;0.0;0.0
564;922023;1;2020-03-13;00000000419;Болт М12-6gх40.8.8.Гл ГОСТ 7798-70;6.09591837;5.974;0.1219183699999995;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.1219183699999995;0.0;0.0;0.0
565;922023;1;2020-03-13;00000000267;Болт М12-6gх45.8.8.Гл ГОСТ 7798-70;0.88571429;0.868;0.01771429000000002;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.01771429000000002;0.0;0.0;0.0
566;922023;1;2020-03-13;00000009664;Болт М12-6gх55.8.8.Гл ГОСТ 7798-70;3.47755102;3.408;0.06955102000000002;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.06955102000000002;0.0;0.0;0.0
567;922023;1;2020-03-13;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;2.23265306;2.188;0.04465305999999991;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.04465305999999991;0.0;0.0;0.0
201;921901;1;2020-03-13;00-00001091;Гайка М42-6h.8.Гл ГОСТ ISO 4032-2014;9.982;9.982;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860101-АС-Ч-017; Наголовник М42 Проект:";К производству;921901-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6770;02438;1;2020-03-13;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;11.28939238;3.654;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
200;921901;1;2020-03-13;00-00001090;Гайка М14-6h.8.Гл ГОСТ ISO 4032-2014;3.88671473;3.774;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860101-АС-Ч-017; Наголовник М42 Проект:";К производству;921901-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5431;02160;1;2020-03-13;00000012801;Гайка М42-6h.8.ГЦ ГОСТ 5915-70;79.856;0.0;79.856;0.0;0.0;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;04/01-2020 от 31.01.2020, Спецификация №2 от 14.02.2020;2020-03-13 00:00:00;0.0;2020-03-02 00:00:00;16.0;Балка Б35-4-24 Проект: 3.407.9-146;К производству;02160-1;0;1;0;0.0;0.0;0.0;79.856;0.0;0.0;0.0
561;922023;1;2020-03-13;00000009832;Болт М10-6gх25.8.8.Гл ГОСТ 7798-70;1.13265306;1.11;0.02265305999999989;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.02265305999999989;0.0;0.0;0.0
171;921900;1;2020-03-13;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;1.47167868;1.429;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
170;921900;1;2020-03-13;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;1.17610711;1.142;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6791;02438;1;2020-03-13;00-00000407;Пробойник_СП-31;3.996;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6790;02438;1;2020-03-13;00-00000401;Пробойник_СП-21;1.728;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6789;02438;1;2020-03-13;00-00000399;Пробойник_СП-17;1.11;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
199;921901;1;2020-03-13;00-00001087;Болт М20-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;1.33470649;1.296;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860101-АС-Ч-017; Наголовник М42 Проект:";К производству;921901-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1901;922050;1;2020-03-13;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;15.05252317;14.616;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6769;02438;1;2020-03-13;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;40.04119464;12.96;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6767;02438;1;2020-03-13;00000000426;Болт М16-6gх70.8.8.Гл ГОСТ 7798-70;1.77857143;0.581;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
576;922023;1;2020-03-13;00000001023;Шайба 10 Гл ГОСТ 6402-70;0.09062822;0.088;0.0026282200000000006;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.0026282200000000006;0.0;0.0;0.0
577;922023;1;2020-03-13;00000000404;Шайба 12 Гл ГОСТ 11371-78;1.67868177;1.63;0.04868177000000018;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.04868177000000018;0.0;0.0;0.0
578;922023;1;2020-03-13;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.07209063;0.07;0.002090629999999996;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.002090629999999996;0.0;0.0;0.0
579;922023;1;2020-03-13;00000000406;Шайба 16 Гл ГОСТ 11371-78;0.60556128;0.588;0.017561280000000012;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.017561280000000012;0.0;0.0;0.0
580;922023;1;2020-03-13;00000000029;Шайба 24 Гл ГОСТ 11371-78;0.79917611;0.776;0.023176109999999972;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.023176109999999972;0.0;0.0;0.0
581;922023;1;2020-03-13;00-00001634;Болт М24-6gх90.8.8.Гл ГОСТ Р 50793-95;3.60453141;3.5;0.10453140999999988;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.10453140999999988
599;922024;1;2020-03-13;00000000406;Шайба 16 Гл ГОСТ 11371-78;0.11740474;0.114;0.0034047399999999894;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-21 00:00:00;2.0;Блок   реклоузера*** 1039.Б35-45.00.000СБ;К производству;922024-1;0;1;0;0.0;0.0;0.0;0.0034047399999999894;0.0;0.0;0.0
1892;922050;1;2020-03-13;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;13.88163265;13.604;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1893;922050;1;2020-03-13;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;14.96734694;14.668;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1894;922050;1;2020-03-13;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;2.1877551;2.144;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1895;922050;1;2020-03-13;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;23.64897959;23.176;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1896;922050;1;2020-03-13;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;65.46122449;64.152;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1897;922050;1;2020-03-13;00000000425;Болт М16-6gх65.8.8.Гл ГОСТ 7798-70;2.24081633;2.196;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1898;922050;1;2020-03-13;00000000426;Болт М16-6gх70.8.8.Гл ГОСТ 7798-70;2.37142857;2.324;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1899;922050;1;2020-03-13;00000000383;Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;136.47373841;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  9 (1137) от 26.12.2019;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;4.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   Фундамент Ф";К производству;922050-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
575;922023;1;2020-03-13;00000001020;Шайба 10 Гл ГОСТ 11371-78;0.16271885;0.158;0.004718849999999997;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.004718849999999997;0.0;0.0;0.0
574;922023;1;2020-03-13;00000002035;Гайка М8-6h.8.Гл ГОСТ 5915-70;0.16065911;0.156;0.004659109999999994;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.004659109999999994;0.0;0.0;0.0
573;922023;1;2020-03-13;00000000495;Гайка М24-6h.8.Гл ГОСТ 5915-70;2.02471679;1.966;0.05871678999999985;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.05871678999999985;0.0;0.0;0.0
572;922023;1;2020-03-13;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;2.01441813;1.956;0.05841813000000018;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.05841813000000018;0.0;0.0;0.0
6766;02438;1;2020-03-13;00000000425;Болт М16-6gх65.8.8.Гл ГОСТ 7798-70;1.68061224;0.549;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6765;02438;1;2020-03-13;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;49.09591837;16.038;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6764;02438;1;2020-03-13;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;17.73673469;5.794;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6763;02438;1;2020-03-13;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;1.64081633;0.536;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6762;02438;1;2020-03-13;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;11.2255102;3.667;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6761;02438;1;2020-03-13;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;10.41122449;3.401;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
169;921900;1;2020-03-13;00000000030;Шайба 20 Гл ГОСТ 6402-70;0.26158599;0.254;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6768;02438;1;2020-03-13;00000000383;Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;102.35530381;33.129;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №17(1954) от 09.03.2020;2020-03-13 00:00:00;1.0;2020-03-12 00:00:00;3.0;"Анкерно-угловая опора 1У110-1+5 Проект: 3.407.2-170 без тросостойки; Фундамент   ФС-2; Опросн";К производству;02438-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
168;921900;1;2020-03-13;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.35324408;0.343;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
166;921900;1;2020-03-13;00000000406;Шайба 16 Гл ГОСТ 11371-78;1.22245108;1.187;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
165;921900;1;2020-03-13;00000000413;Шайба 14 Гл ГОСТ 6402-70;0.68795057;0.668;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
164;921900;1;2020-03-13;00000000405;Шайба 14 Гл ГОСТ 11371-78;1.32131823;1.283;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР1 от 06.12.2019;2020-03-13 00:00:00;0.0;2020-03-11 00:00:00;1.0;"Прожекторная мачта   ПМС-25 Чертеж 7522914/0934Д-33-860303-АС-Ч-017; Наголовник М42 Проект:";К производству;921900-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
568;922023;1;2020-03-13;00000000425;Болт М16-6gх65.8.8.Гл ГОСТ 7798-70;1.40204082;1.374;0.028040819999999966;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;2020-03-13 00:00:00;1.0;2020-02-19 00:00:00;2.0;Блок   разъединителя*** 1039.Б35-18.00.000СБ;К производству;922023-1;0;1;0;0.0;0.0;0.0;0.028040819999999966;0.0;0.0;0.0
