Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Документ заказа.Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2595;921961;1;2020-01-26;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;18.82595263;18.28;0.5459526299999986;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.5459526299999986;0.0;0.0;0.0
2777;922049;1;2020-01-26;00000000367;Гайка М36-6h.5.Гл ГОСТ 5915-70;0.72605561;0.0;0.72605561;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16, Спецификация №82 от 24.12.2019;0;0.0;0;1.0;Площадка ПОВ-1Х Проект: ОГ-ТП.010.13-00;К производству;922049-1;0;1;0;0.0;0.0;0.0;0.0;0.72605561
2776;922049;1;2020-01-26;00000000266;Болт М12-6gх40.5.8.Гл ГОСТ 7798-70;1.47346939;0.0;1.47346939;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16, Спецификация №82 от 24.12.2019;0;0.0;0;1.0;Площадка ПОВ-1Х Проект: ОГ-ТП.010.13-00;К производству;922049-1;0;1;0;0.0;1.47346939;0.0;0.0;0.0
2587;921961;1;2020-01-26;00000012581;Птицезащитное устройство ПЗУ-GP;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;120.0;0.0;0.0;0.0
2588;921961;1;2020-01-26;00000002629;Скоба СК-7-1А;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;120.0
2589;921961;1;2020-01-26;00000002630;Ушко У-1-7-16.;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;120.0
2590;921961;1;2020-01-26;00000005987;Зажим натяжной НБ-2-6;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;120.0;0.0;0.0;0.0
2591;921961;1;2020-01-26;00000005990;Узел крепления КГП-7-1;60.0;0.0;60.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;60.0;0.0;0.0;0.0
2592;921961;1;2020-01-26;00000010168;Скоба СКД -10-1.;80.0;0.0;80.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;80.0
2593;921961;1;2020-01-26;00000015522;Зажим прокалывающий ОАЗ-1с кожухом К3-02;60.0;0.0;60.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;60.0;0.0;0.0;0.0
2594;921961;1;2020-01-26;00000016633;Зажим поддерживающий ПГН-5-3;60.0;0.0;60.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;60.0
2611;921963;1;2020-01-26;00000015522;Зажим прокалывающий ОАЗ-1с кожухом К3-02;60.0;0.0;60.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921963-1;0;1;0;0.0;60.0;0.0;0.0;0.0
2596;921961;1;2020-01-26;00000000447;Болт М30-6gх110.8.8.Гл ГОСТ 7798-70;281.48300721;273.32;8.16300720999999;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;8.16300720999999;0.0;0.0;0.0
2597;921961;1;2020-01-26;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;5.89083419;5.72;0.17083418999999989;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;0.17083418999999989
2598;921961;1;2020-01-26;00000000549;Гайка М30-6h.8.Гл ГОСТ 5915-70;159.85581874;155.22;4.635818739999991;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;4.635818739999991
2599;921961;1;2020-01-26;00000000659;Шайба 20 Гл ГОСТ 11371-78;1.42121524;1.38;0.0412152400000001;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0412152400000001;0.0;0.0;0.0
2600;921961;1;2020-01-26;00000000030;Шайба 20 Гл ГОСТ 6402-70;1.05046344;1.02;0.030463439999999897;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.030463439999999897;0.0;0.0;0.0
2601;921961;1;2020-01-26;00000006907;Шайба 30 Гл ГОСТ 11371-78;35.34500515;34.32;1.0250051499999984;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;1.0250051499999984;0.0;0.0;0.0
2602;921961;1;2020-01-26;00-00001566;Изолятор ЛК 70/35-4 СП;180.0;0.0;180.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;180.0
2603;921961;1;2020-01-26;00-00001567;Разрядник РМКЭ-35-IV-УХЛ1;60.0;0.0;60.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921961-1;0;1;0;0.0;0.0;0.0;0.0;60.0
2780;922049;1;2020-01-26;00-00001516;Шпилька по чертежу Шп1 М12х440.Ст45.Гл Шп1-00.001;1.564;0.0;1.564;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16, Спецификация №82 от 24.12.2019;0;0.0;0;1.0;Площадка ПОВ-1Х Проект: ОГ-ТП.010.13-00;К производству;922049-1;0;1;0;0.0;0.0;0.0;0.0;1.564
2605;921963;1;2020-01-26;00000012581;Птицезащитное устройство ПЗУ-GP;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921963-1;0;1;0;0.0;120.0;0.0;0.0;0.0
2607;921963;1;2020-01-26;00000002630;Ушко У-1-7-16.;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921963-1;0;1;0;0.0;0.0;0.0;0.0;120.0
2608;921963;1;2020-01-26;00000005987;Зажим натяжной НБ-2-6;120.0;0.0;120.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921963-1;0;1;0;0.0;120.0;0.0;0.0;0.0
2609;921963;1;2020-01-26;00000005990;Узел крепления КГП-7-1;60.0;0.0;60.0;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;"Комплектная поставка:   Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеска";К производству;921963-1;0;1;0;0.0;15.0;0.0;0.0;45.0
2778;922049;1;2020-01-26;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.23892894;0.0;0.23892894;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16, Спецификация №82 от 24.12.2019;0;0.0;0;1.0;Площадка ПОВ-1Х Проект: ОГ-ТП.010.13-00;К производству;922049-1;0;1;0;0.0;0.23892894;0.0;0.0;0.0
2779;922049;1;2020-01-26;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.10298661;0.0;0.10298661;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16, Спецификация №82 от 24.12.2019;0;0.0;0;1.0;Площадка ПОВ-1Х Проект: ОГ-ТП.010.13-00;К производству;922049-1;0;1;0;0.0;0.10298661;0.0;0.0;0.0
237;921570;2;2020-01-27;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;267.25025747;176.46;90.79025747;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;0.0;0.0;0.0;90.79025747
238;921570;2;2020-01-27;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;606.97734295;400.775;206.20234295;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;0.0;0.0;0.0;206.20234295
236;921570;2;2020-01-27;00000000385;Болт М24-6gх70.8.8.Гл ГОСТ 7798-70;56.6168898;37.383;19.2338898;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;19.2338898;0.0;0.0;0.0
239;921570;2;2020-01-27;00000000495;Гайка М24-6h.8.Гл ГОСТ 5915-70;56.95159629;37.604;19.34759629;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;19.34759629;0.0;0.0;0.0
235;921570;2;2020-01-27;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;123.94438723;81.838;42.10638723000001;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;42.10638723000001;0.0;0.0;0.0
779;921991;1;2020-01-27;00000000659;Шайба 20 Гл ГОСТ 11371-78;28.00411946;30.9;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;22.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;921991-1;0;1;0;0.0;0.0;0.0;0.0;0.0
232;921570;2;2020-01-27;00000000383;Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;1156.53964985;763.64;392.89964984999995;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;392.89964984999995;0.0;0.0;0.0
231;921570;2;2020-01-27;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;322.34693878;214.812;107.53493878;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;107.53493878;0.0;0.0;0.0
230;921570;2;2020-01-27;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;298.49489796;198.917;99.57789796;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;99.57789796;0.0;0.0;0.0
240;921570;2;2020-01-27;00000000406;Шайба 16 Гл ГОСТ 11371-78;80.3038105;53.023;27.280810499999994;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;27.280810499999994;0.0;0.0;0.0
2604;921962;1;2020-01-27;00000000659;Шайба 20 Гл ГОСТ 11371-78;20.59732235;0.0;20.59732235;0.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;20.0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;К производству;921962-1;0;1;0;0.0;20.59732235;0.0;0.0;0.0
233;921570;2;2020-01-27;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;200.20597322;132.192;68.01397322;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;68.01397322;0.0;0.0;0.0
241;921570;2;2020-01-27;00000000412;Шайба 16 Гл ГОСТ 6402-70;43.20288363;28.526;14.676883630000003;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;14.676883630000003;0.0;0.0;0.0
234;921570;2;2020-01-27;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;670.39134912;442.646;227.74534911999996;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;227.74534911999996;0.0;0.0;0.0
243;921570;2;2020-01-27;00000000030;Шайба 20 Гл ГОСТ 6402-70;81.69412976;53.941;27.753129759999993;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;27.753129759999993;0.0;0.0;0.0
766;921991;1;2020-01-27;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;229.51836735;255.6;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;22.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;921991-1;0;1;0;0.0;0.0;0.0;0.0;0.0
765;921991;1;2020-01-27;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;152.51836735;169.85;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;22.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;921991-1;0;1;0;0.0;0.0;0.0;0.0;0.0
764;921991;1;2020-01-27;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;112.26734694;125.025;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;22.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;921991-1;0;1;0;0.0;0.0;0.0;0.0;0.0
763;921991;1;2020-01-27;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;163.11428571;181.65;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;22.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;921991-1;0;1;0;0.0;0.0;0.0;0.0;0.0
3877;921956;1;2020-01-27;00000002629;Скоба СК-7-1А;115.0;0.0;115.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0;0.0;0.0;115.0
3878;921956;1;2020-01-27;00000002630;Ушко У-1-7-16.;345.0;0.0;345.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0;0.0;0.0;345.0
3879;921956;1;2020-01-27;00000005990;Узел крепления КГП-7-1;230.0;0.0;230.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0;0.0;0.0;230.0
3880;921956;1;2020-01-27;00000006397;Изолятор ЛК 70/10 -4СП;345.0;0.0;345.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;28.0;0.0;0.0;317.0
3881;921956;1;2020-01-27;00000016865;Разрядник РМК-С-20-IV-УХЛ1/021;115.0;0.0;115.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;115.0;0.0;0.0;0.0
3882;921956;1;2020-01-27;00000017610;Птицезащитное устройство ПЗУ-6-35 кВ-GP-d46;345.0;0.0;345.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0;0.0;0.0;345.0
3883;921956;1;2020-01-27;00000012202;Зажим поддерживающий ПГ-30/12-20;345.0;0.0;345.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;345.0;0.0;0.0;0.0
3884;921956;1;2020-01-27;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;57.03061224;55.89;1.140612240000003;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;1.140612240000003;0.0;0.0;0.0
3885;921956;1;2020-01-27;00000016863;Болт М20-6gх240.8.8.Гл ГОСТ 7798-70;312.78578785;303.715;9.070787850000045;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;9.070787850000045;0.0;0.0;0.0
3886;921956;1;2020-01-27;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;108.2492276;105.11;3.139227599999998;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;3.139227599999998;0.0;0.0;0.0
3887;921956;1;2020-01-27;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;17.76519053;17.25;0.5151905300000017;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0;0.0;0.0;0.5151905300000017
3888;921956;1;2020-01-27;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;101.4984552;98.555;2.9434551999999883;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0;0.0;0.0;2.9434551999999883
3889;921956;1;2020-01-27;00000000406;Шайба 16 Гл ГОСТ 11371-78;5.32955716;5.175;0.15455716000000042;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.15455716000000042;0.0;0.0;0.0
3890;921956;1;2020-01-27;00000000412;Шайба 16 Гл ГОСТ 6402-70;2.84243048;2.76;0.0824304800000002;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.0824304800000002;0.0;0.0;0.0
3891;921956;1;2020-01-27;00000000659;Шайба 20 Гл ГОСТ 11371-78;24.39752832;21.69;2.707528319999998;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;2.707528319999998;0.0;0.0;0.0
3892;921956;1;2020-01-27;00000000030;Шайба 20 Гл ГОСТ 6402-70;6.04016478;5.865;0.17516477999999935;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;115.0;"Комплектная поставка:   Опора промежуточная П10ГИ-7М для изолированного провода 120мм2; Фунд";К производству;921956-1;0;1;0;0.0;0.17516477999999935;0.0;0.0;0.0
242;921570;2;2020-01-27;00000000659;Шайба 20 Гл ГОСТ 11371-78;75.10298661;49.589;25.513986610000003;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;Договор №ПСК-СИ 325/19 от 01.10.2019г., Спецификация № 1 от 21.10.2019;0;0.0;0;25.0;Промежуточная опора П110-5Впг Проект: 11520тм;К производству;921570-2;0;1;0;0.0;25.513986610000003;0.0;0.0;0.0
768;921991;1;2020-01-27;00000000383;Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;2315.39237899;2554.825;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;22.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;921991-1;0;1;0;0.0;0.0;0.0;0.0;0.0
